Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2020-03-18T18:00:00Z,SPY,220.933818296,-759,Market,Filled,-167688.76808666,Liquidated - Warning: No quote information available at 03/18/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-03-18T19:00:00Z,SPY,224.108264339,748,Market,Filled,167632.98172557,Warning: No quote information available at 03/18/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-03-18T20:00:00Z,SPY,228.083471546,-748,Market On Open,Filled,-170606.43671641,Liquidated 
2020-03-19T14:00:00Z,SPY,226.8823298,752,Market,Filled,170615.5120096,Warning: No quote information available at 03/19/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-19T18:00:00Z,SPY,233.050097337,-752,Market,Filled,-175253.67319742,Liquidated - Warning: No quote information available at 03/19/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-03-19T19:00:00Z,SPY,233.011965853,752,Market,Filled,175224.99832146,Warning: No quote information available at 03/19/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-03-20T17:00:00Z,SPY,227.707822023,-752,Market,Filled,-171236.2821613,Liquidated - Warning: No quote information available at 03/20/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-03-20T18:00:00Z,SPY,228.0578172015,751,Market,Filled,171271.42071833,Warning: No quote information available at 03/20/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-03-20T19:00:00Z,SPY,222.740767161,-751,Market,Filled,-167278.31613791,Liquidated - Warning: No quote information available at 03/20/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-03-20T20:00:00Z,SPY,218.6271252,762,Market On Open,Filled,166593.8694024, 
2020-03-23T15:00:00Z,SPY,214.350471786,-762,Market,Filled,-163335.05950093,Liquidated - Warning: No quote information available at 03/23/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-03-23T16:00:00Z,SPY,211.416265632,775,Market,Filled,163847.6058648,Warning: No quote information available at 03/23/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-03-23T17:00:00Z,SPY,218.032612842,-775,Market,Filled,-168975.27495255,Liquidated - Warning: No quote information available at 03/23/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-03-23T18:00:00Z,SPY,213.784726155,791,Market,Filled,169103.7183886,Warning: No quote information available at 03/23/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-03-24T14:00:00Z,SPY,225.81880695,-791,Market,Filled,-178622.67629745,Liquidated - Warning: No quote information available at 03/24/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-24T15:00:00Z,SPY,227.698233114,784,Market,Filled,178515.41476138,Warning: No quote information available at 03/24/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-03-24T20:00:00Z,SPY,234.9282705,-784,Market On Open,Filled,-184183.764072,Liquidated 
2020-03-25T14:00:00Z,SPY,232.559809977,792,Market,Filled,184187.36950178,Warning: No quote information available at 03/25/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-25T17:00:00Z,SPY,240.48983772,-792,Market,Filled,-190467.95147424,Liquidated - Warning: No quote information available at 03/25/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-03-25T18:00:00Z,SPY,243.587055327,782,Market,Filled,190485.07726571,Warning: No quote information available at 03/25/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-03-25T20:00:00Z,SPY,239.013145734,-782,Market On Open,Filled,-186908.27996399,Liquidated 
2020-03-26T14:00:00Z,SPY,243.289799148,768,Market,Filled,186846.56574566,Warning: No quote information available at 03/26/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-26T20:00:00Z,SPY,242.810353698,-768,Market On Open,Filled,-186478.35164006,Liquidated 
2020-03-27T14:00:00Z,SPY,242.762409153,768,Market,Filled,186441.5302295,Warning: No quote information available at 03/27/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-03-30T16:00:00Z,SPY,248.496576735,-768,Market,Filled,-190845.37093248,Liquidated - Warning: No quote information available at 03/30/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-03-30T17:00:00Z,SPY,249.618479088,765,Market,Filled,190958.13650232,Warning: No quote information available at 03/30/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-04-01T14:00:00Z,SPY,238.658356101,-765,Market,Filled,-182573.64241726,Liquidated - Warning: No quote information available at 04/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-01T15:00:00Z,SPY,239.943269907,761,Market,Filled,182596.82839923,Warning: No quote information available at 04/01/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-04-06T14:00:00Z,SPY,249.110266911,-761,Market,Filled,-189572.91311927,Liquidated - Warning: No quote information available at 04/06/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-06T15:00:00Z,SPY,248.669177097,762,Market,Filled,189485.91294791,Warning: No quote information available at 04/06/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-04-06T20:00:00Z,SPY,263.02377387,-762,Market On Open,Filled,-200424.11568894,Liquidated 
2020-04-07T14:00:00Z,SPY,262.496383875,763,Market,Filled,200284.74089663,Warning: No quote information available at 04/07/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-07T19:00:00Z,SPY,255.774558666,-763,Market,Filled,-195155.98826216,Liquidated - Warning: No quote information available at 04/07/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-04-07T20:00:00Z,SPY,257.030705745,768,Market On Open,Filled,197399.58201216, 
2020-04-08T16:00:00Z,SPY,259.638888993,-768,Market,Filled,-199402.66674662,Liquidated - Warning: No quote information available at 04/08/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-04-08T17:00:00Z,SPY,260.33887935,758,Market,Filled,197336.8705473,Warning: No quote information available at 04/08/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-04-09T14:00:00Z,SPY,268.997664177,-758,Market,Filled,-203900.22944617,Liquidated - Warning: No quote information available at 04/09/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-09T15:00:00Z,SPY,267.904528551,761,Market,Filled,203875.34622731,Warning: No quote information available at 04/09/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-04-13T15:00:00Z,SPY,261.537492975,-761,Market,Filled,-199030.03215397,Liquidated - Warning: No quote information available at 04/13/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-04-13T16:00:00Z,SPY,262.35255024,758,Market,Filled,198863.23308192,Warning: No quote information available at 04/13/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-04-14T14:00:00Z,SPY,271.212702156,-758,Market,Filled,-205579.22823425,Liquidated - Warning: No quote information available at 04/14/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-04-14T15:00:00Z,SPY,269.9997051675,762,Market,Filled,205739.77533763,Warning: No quote information available at 04/14/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-04-21T15:00:00Z,SPY,262.899118053,-762,Market,Filled,-200329.12795639,Liquidated - Warning: No quote information available at 04/21/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-04-21T16:00:00Z,SPY,262.362139149,763,Market,Filled,200182.31217069,Warning: No quote information available at 04/21/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-04-22T18:00:00Z,SPY,267.779872734,-763,Market,Filled,-204316.04289604,Liquidated - Warning: No quote information available at 04/22/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-04-22T19:00:00Z,SPY,268.489452,761,Market,Filled,204320.472972,Warning: No quote information available at 04/22/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-04-27T15:00:00Z,SPY,273.945541221,-761,Market,Filled,-208472.55686918,Liquidated - Warning: No quote information available at 04/27/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-04-27T16:00:00Z,SPY,275.096210301,758,Market,Filled,208522.92740816,Warning: No quote information available at 04/27/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-04-29T16:00:00Z,SPY,280.849555701,-758,Market,Filled,-212883.96322136,Liquidated - Warning: No quote information available at 04/29/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-04-29T17:00:00Z,SPY,281.846802237,755,Market,Filled,212794.33568894,Warning: No quote information available at 04/29/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-05-01T14:00:00Z,SPY,273.351028863,-755,Market,Filled,-206380.02679157,Liquidated - Warning: No quote information available at 05/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-01T15:00:00Z,SPY,273.360617772,755,Market,Filled,206387.26641786,Warning: No quote information available at 05/01/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-05-08T14:00:00Z,SPY,278.835884811,-755,Market,Filled,-210521.09303231,Liquidated - Warning: No quote information available at 05/08/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-08T15:00:00Z,SPY,278.864651538,755,Market,Filled,210542.81191119,Warning: No quote information available at 05/08/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-05-13T14:00:00Z,SPY,273.149661774,-755,Market,Filled,-206227.99463937,Liquidated - Warning: No quote information available at 05/13/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-13T15:00:00Z,SPY,273.063361593,755,Market,Filled,206162.83800271,Warning: No quote information available at 05/13/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-05-14T14:00:00Z,SPY,265.497712392,-755,Market,Filled,-200450.77285596,Liquidated - Warning: No quote information available at 05/14/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-14T15:00:00Z,SPY,268.355207274,747,Market,Filled,200461.33983368,Warning: No quote information available at 05/14/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-05-15T20:00:00Z,SPY,281.041333881,-747,Market On Open,Filled,-209937.87640911,Liquidated 
2020-05-18T14:00:00Z,SPY,281.223523152,747,Market,Filled,210073.97179454,Warning: No quote information available at 05/18/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-26T14:00:00Z,SPY,288.472738356,-747,Market,Filled,-215489.13555193,Liquidated - Warning: No quote information available at 05/26/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-05-26T15:00:00Z,SPY,288.91382817,746,Market,Filled,215529.71581482,Warning: No quote information available at 05/26/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-02T20:00:00Z,SPY,297.505490634,-746,Market On Open,Filled,-221939.09601296,Liquidated 
2020-06-03T14:00:00Z,SPY,297.802746813,745,Market,Filled,221863.04637568,Warning: No quote information available at 06/03/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-05T14:00:00Z,SPY,304.5868999305,-745,Market,Filled,-226917.24044822,Liquidated - Warning: No quote information available at 06/05/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-05T15:00:00Z,SPY,306.039619644,741,Market,Filled,226775.3581562,Warning: No quote information available at 06/05/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-11T14:00:00Z,SPY,298.838348985,-741,Market,Filled,-221439.21659789,Liquidated - Warning: No quote information available at 06/11/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-11T15:00:00Z,SPY,296.39317719,747,Market,Filled,221405.70336093,Warning: No quote information available at 06/11/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-11T19:00:00Z,SPY,289.364506893,-747,Market,Filled,-216155.28664907,Liquidated - Warning: No quote information available at 06/11/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-06-11T20:00:00Z,SPY,295.645242288,750,Market On Open,Filled,221733.931716, 
2020-06-12T14:00:00Z,SPY,294.916485204,-750,Market,Filled,-221187.363903,Liquidated - Warning: No quote information available at 06/12/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-12T15:00:00Z,SPY,290.237097612,743,Market,Filled,215646.16352572,Warning: No quote information available at 06/12/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-16T14:00:00Z,SPY,301.609543686,-743,Market,Filled,-224095.8909587,Liquidated - Warning: No quote information available at 06/16/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-06-16T15:00:00Z,SPY,296.719200096,755,Market,Filled,224022.99607248,Warning: No quote information available at 06/16/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-26T15:00:00Z,SPY,290.3780871,-755,Market,Filled,-219235.4557605,Liquidated - Warning: No quote information available at 06/26/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-06-26T16:00:00Z,SPY,291.43750964,753,Market,Filled,219452.44475892,Warning: No quote information available at 06/26/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-07-01T14:00:00Z,SPY,298.381542834,-753,Market,Filled,-224681.301754,Liquidated - Warning: No quote information available at 07/01/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-07-01T15:00:00Z,SPY,299.132769726,751,Market,Filled,224648.71006423,Warning: No quote information available at 07/01/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-07-06T15:00:00Z,SPY,305.21000266,-751,Market,Filled,-229212.71199766,Liquidated - Warning: No quote information available at 07/06/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-07-06T16:00:00Z,SPY,304.7756394186,752,Market,Filled,229191.28084279,Warning: No quote information available at 07/06/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-07-20T16:00:00Z,SPY,310.94051549,-752,Market,Filled,-233827.26764848,Liquidated - Warning: No quote information available at 07/20/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-07-20T17:00:00Z,SPY,311.104244428,751,Market,Filled,233639.28756543,Warning: No quote information available at 07/20/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-04T20:00:00Z,SPY,319.232904644,-751,Market On Open,Filled,-239743.91138764,Liquidated 
2020-08-05T14:00:00Z,SPY,319.647042546,750,Market,Filled,239735.2819095,Warning: No quote information available at 08/05/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-08-18T17:00:00Z,SPY,326.225093408,-750,Market,Filled,-244668.820056,Liquidated - Warning: No quote information available at 08/18/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-08-18T18:00:00Z,SPY,326.234724522,750,Market,Filled,244676.0433915,Warning: No quote information available at 08/18/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-08-26T16:00:00Z,SPY,333.231728843,-750,Market,Filled,-249923.79663225,Liquidated - Warning: No quote information available at 08/26/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-08-26T17:00:00Z,SPY,333.824042354,749,Market,Filled,250034.20772315,Warning: No quote information available at 08/26/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-09-02T14:00:00Z,SPY,340.710288864,-749,Market,Filled,-255192.00635914,Liquidated - Warning: No quote information available at 09/02/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-02T15:00:00Z,SPY,341.798604746,746,Market,Filled,254981.75914052,Warning: No quote information available at 09/02/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-09-03T17:00:00Z,SPY,332.880193182,-746,Market,Filled,-248328.62411377,Liquidated - Warning: No quote information available at 09/03/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-09-03T18:00:00Z,SPY,332.841668726,747,Market,Filled,248632.72653832,Warning: No quote information available at 09/03/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-09-04T15:00:00Z,SPY,325.984315558,-747,Market,Filled,-243510.28372183,Liquidated - Warning: No quote information available at 09/04/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-09-04T16:00:00Z,SPY,326.677755766,745,Market,Filled,243374.92804567,Warning: No quote information available at 09/04/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-09-11T18:00:00Z,SPY,319.252166872,-745,Market,Filled,-237842.86431964,Liquidated - Warning: No quote information available at 09/11/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-09-11T19:00:00Z,SPY,321.313225268,740,Market,Filled,237771.78669832,Warning: No quote information available at 09/11/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-09-15T14:00:00Z,SPY,329.008485354,-740,Market,Filled,-243466.27916196,Liquidated - Warning: No quote information available at 09/15/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-15T15:00:00Z,SPY,328.921805328,740,Market,Filled,243402.13594272,Warning: No quote information available at 09/15/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-09-17T17:00:00Z,SPY,322.1607633,-740,Market,Filled,-238398.964842,Liquidated - Warning: No quote information available at 09/17/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-09-17T18:00:00Z,SPY,322.01629659,741,Market,Filled,238614.07577319,Warning: No quote information available at 09/17/2020 14:00:00 America/New_York, order filled using TradeBar data 
2020-09-21T14:00:00Z,SPY,314.496444652,-741,Market,Filled,-233041.86548713,Liquidated - Warning: No quote information available at 09/21/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-21T15:00:00Z,SPY,312.04034771,746,Market,Filled,232782.09939166,Warning: No quote information available at 09/21/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-09-22T19:00:00Z,SPY,318.315965487,-746,Market,Filled,-237463.7102533,Liquidated - Warning: No quote information available at 09/22/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-09-22T20:00:00Z,SPY,319.988818916,744,Market On Open,Filled,238071.6812735, 
2020-09-23T19:00:00Z,SPY,312.920287953,-744,Market,Filled,-232812.69423703,Liquidated - Warning: No quote information available at 09/23/2020 15:00:00 America/New_York, order filled using TradeBar data 
2020-09-23T20:00:00Z,SPY,310.609236106,745,Market On Open,Filled,231403.88089897, 
2020-09-28T14:00:00Z,SPY,321.768038748,-745,Market,Filled,-239717.18886726,Liquidated - Warning: No quote information available at 09/28/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-09-28T15:00:00Z,SPY,322.09680763,747,Market,Filled,240606.31529961,Warning: No quote information available at 09/28/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-10-06T15:00:00Z,SPY,328.691524616,-747,Market,Filled,-245532.56888815,Liquidated - Warning: No quote information available at 10/06/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-10-06T16:00:00Z,SPY,327.7168215776,749,Market,Filled,245459.89936162,Warning: No quote information available at 10/06/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-10-09T16:00:00Z,SPY,335.508644081,-749,Market,Filled,-251295.97441667,Liquidated - Warning: No quote information available at 10/09/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-10-09T17:00:00Z,SPY,335.218553891,750,Market,Filled,251413.91541825,Warning: No quote information available at 10/09/2020 13:00:00 America/New_York, order filled using TradeBar data 
2020-10-26T15:00:00Z,SPY,328.430443445,-750,Market,Filled,-246322.83258375,Liquidated - Warning: No quote information available at 10/26/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-10-26T16:00:00Z,SPY,327.434467126,752,Market,Filled,246230.71927875,Warning: No quote information available at 10/26/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-10-28T14:00:00Z,SPY,320.35626649,-752,Market,Filled,-240907.91240048,Liquidated - Warning: No quote information available at 10/28/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-10-28T15:00:00Z,SPY,317.716445761,758,Market,Filled,240829.06588684,Warning: No quote information available at 10/28/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-03T15:00:00Z,SPY,324.301493074,-758,Market,Filled,-245820.53175009,Liquidated - Warning: No quote information available at 11/03/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-03T16:00:00Z,SPY,326.718911324,753,Market,Filled,246019.34022697,Warning: No quote information available at 11/03/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-04T16:00:00Z,SPY,334.435310378,-753,Market,Filled,-251829.78871463,Liquidated - Warning: No quote information available at 11/04/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-04T17:00:00Z,SPY,335.208884218,751,Market,Filled,251741.87204772,Warning: No quote information available at 11/04/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-11-09T15:00:00Z,SPY,348.620720669,-751,Market,Filled,-261814.16122242,Liquidated - Warning: No quote information available at 11/09/2020 10:00:00 America/New_York, order filled using TradeBar data 
2020-11-09T16:00:00Z,SPY,348.4418317185,751,Market,Filled,261679.81562059,Warning: No quote information available at 11/09/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-10T16:00:00Z,SPY,340.053390391,-751,Market,Filled,-255380.09618364,Liquidated - Warning: No quote information available at 11/10/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-10T17:00:00Z,SPY,341.900297934,747,Market,Filled,255399.5225567,Warning: No quote information available at 11/10/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-11-16T16:00:00Z,SPY,349.974474889,-747,Market,Filled,-261430.93274208,Liquidated - Warning: No quote information available at 11/16/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-11-16T17:00:00Z,SPY,349.819760121,748,Market,Filled,261665.18057051,Warning: No quote information available at 11/16/2020 12:00:00 America/New_York, order filled using TradeBar data 
2020-12-04T16:00:00Z,SPY,356.859282065,-748,Market,Filled,-266930.74298462,Liquidated - Warning: No quote information available at 12/04/2020 11:00:00 America/New_York, order filled using TradeBar data 
2020-12-04T17:00:00Z,SPY,356.859282065,748,Market,Filled,266930.74298462,Warning: No quote information available at 12/04/2020 12:00:00 America/New_York, order filled using TradeBar data 
2021-01-06T16:00:00Z,SPY,364.265269812,-748,Market,Filled,-272470.42181938,Liquidated - Warning: No quote information available at 01/06/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-01-06T17:00:00Z,SPY,364.54688568,747,Market,Filled,272316.52360296,Warning: No quote information available at 01/06/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-01-20T17:00:00Z,SPY,371.849476464,-747,Market,Filled,-277771.55891861,Liquidated - Warning: No quote information available at 01/20/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-01-20T18:00:00Z,SPY,372.548660688,746,Market,Filled,277921.30087325,Warning: No quote information available at 01/20/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-01-27T20:00:00Z,SPY,363.255337044,-746,Market,Filled,-270988.48143482,Liquidated - Warning: No quote information available at 01/27/2021 15:00:00 America/New_York, order filled using TradeBar data 
2021-01-27T21:00:00Z,SPY,365.391733284,745,Market On Open,Filled,272216.84129658, 
2021-02-02T16:00:00Z,SPY,371.043472428,-745,Market,Filled,-276427.38695886,Liquidated - Warning: No quote information available at 02/02/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-02-02T17:00:00Z,SPY,371.9271636,739,Market,Filled,274854.1739004,Warning: No quote information available at 02/02/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-02-09T18:00:00Z,SPY,379.394839548,-739,Market,Filled,-280372.78642597,Liquidated - Warning: No quote information available at 02/09/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-02-09T19:00:00Z,SPY,379.079235558,740,Market,Filled,280518.63431292,Warning: No quote information available at 02/09/2021 14:00:00 America/New_York, order filled using TradeBar data 
2021-02-23T15:00:00Z,SPY,371.130870456,-740,Market,Filled,-274636.84413744,Liquidated - Warning: No quote information available at 02/23/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-02-23T16:00:00Z,SPY,374.102403408,734,Market,Filled,274591.16410147,Warning: No quote information available at 02/23/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-03-04T18:00:00Z,SPY,366.1006284,-734,Market,Filled,-268717.8612456,Liquidated - Warning: No quote information available at 03/04/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-03-04T19:00:00Z,SPY,361.186917048,744,Market,Filled,268723.06628371,Warning: No quote information available at 03/04/2021 14:00:00 America/New_York, order filled using TradeBar data 
2021-03-05T19:00:00Z,SPY,370.310300082,-744,Market,Filled,-275510.86326101,Liquidated - Warning: No quote information available at 03/05/2021 14:00:00 America/New_York, order filled using TradeBar data 
2021-03-05T20:00:00Z,SPY,372.009706182,741,Market,Filled,275659.19228086,Warning: No quote information available at 03/05/2021 15:00:00 America/New_York, order filled using TradeBar data 
2021-03-10T20:00:00Z,SPY,379.50165936,-741,Market,Filled,-281210.72958576,Liquidated - Warning: No quote information available at 03/10/2021 15:00:00 America/New_York, order filled using TradeBar data 
2021-03-10T21:00:00Z,SPY,380.900027808,743,Market On Open,Filled,283008.72066134, 
2021-03-16T14:00:00Z,SPY,385.9681423428,-743,Market,Filled,-286774.3297607,Liquidated - Warning: No quote information available at 03/16/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-03-16T15:00:00Z,SPY,385.81373916,738,Market,Filled,284730.53950008,Warning: No quote information available at 03/16/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-03-24T20:00:00Z,SPY,376.058168508,-738,Market On Open,Filled,-277530.9283589,Liquidated 
2021-03-25T14:00:00Z,SPY,376.330963884,738,Market,Filled,277732.25134639,Warning: No quote information available at 03/25/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-03-26T20:00:00Z,SPY,384.20305902,-738,Market On Open,Filled,-283541.85755676,Liquidated 
2021-03-29T14:00:00Z,SPY,383.969234412,738,Market,Filled,283369.29499606,Warning: No quote information available at 03/29/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-04-05T14:00:00Z,SPY,394.150347552,-738,Market,Filled,-290882.95649338,Liquidated - Warning: No quote information available at 04/05/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-04-05T15:00:00Z,SPY,395.183072904,736,Market,Filled,290854.74165734,Warning: No quote information available at 04/05/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-04-14T14:00:00Z,SPY,403.181823036,-736,Market,Filled,-296741.8217545,Liquidated - Warning: No quote information available at 04/14/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-04-14T15:00:00Z,SPY,402.733659204,737,Market,Filled,296814.70683335,Warning: No quote information available at 04/14/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-05-07T15:00:00Z,SPY,411.316970856,-737,Market,Filled,-303140.60752087,Liquidated - Warning: No quote information available at 05/07/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-05-07T16:00:00Z,SPY,411.657965076,736,Market,Filled,302980.26229594,Warning: No quote information available at 05/07/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-05-11T15:00:00Z,SPY,401.233284636,-736,Market,Filled,-295307.6974921,Liquidated - Warning: No quote information available at 05/11/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-05-11T16:00:00Z,SPY,403.3474488,732,Market,Filled,295250.3325216,Warning: No quote information available at 05/11/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-05-12T20:00:00Z,SPY,396.547049784,-732,Market On Open,Filled,-290272.44044189,Liquidated 
2021-05-13T14:00:00Z,SPY,399.469857384,727,Market,Filled,290414.58631817,Warning: No quote information available at 05/13/2021 10:00:00 America/New_York, order filled using TradeBar data 
2021-05-24T15:00:00Z,SPY,408.51107556,-727,Market,Filled,-296987.55193212,Liquidated - Warning: No quote information available at 05/24/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-05-24T16:00:00Z,SPY,408.442876716,727,Market,Filled,296937.97137253,Warning: No quote information available at 05/24/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-06-25T16:00:00Z,SPY,416.7072149034,-727,Market,Filled,-302946.14523477,Liquidated - Warning: No quote information available at 06/25/2021 12:00:00 America/New_York, order filled using TradeBar data 
2021-06-25T17:00:00Z,SPY,416.660297001,727,Market,Filled,302912.03591973,Warning: No quote information available at 06/25/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-07-09T17:00:00Z,SPY,425.027322929,-727,Market,Filled,-308994.86376938,Liquidated - Warning: No quote information available at 07/09/2021 13:00:00 America/New_York, order filled using TradeBar data 
2021-07-09T18:00:00Z,SPY,425.164166811,727,Market,Filled,309094.3492716,Warning: No quote information available at 07/09/2021 14:00:00 America/New_York, order filled using TradeBar data 
