Time,VIX3M/VIX,rsi,atr,macd,bb_high,bb_mid,bb_low,SPY Trailing 7-day Return %,Label
2020-04-14 11:00:00-04:00,0.9624678663239075,64.85958869267444,1.5832962561318813,1.8364450283289113,5.648258412708124,5.625079577150801,5.601900741593479,13.822456424807468,0
2020-04-21 12:00:00-04:00,0.9419766206163657,32.39863333059924,1.053871793189982,-0.4373844474442978,5.671486495870167,5.6441135287051765,5.616740561540186,-0.22296951531543127,1
2020-04-22 15:00:00-04:00,0.9736842105263159,53.878476003496665,0.711675645116959,-0.32824739777283074,5.663898288592822,5.634373444737616,5.604848600882409,1.4273810817664945,1
2020-04-27 12:00:00-04:00,1.0719292898506552,69.56869278858608,0.37175150854633016,0.9003009754509584,5.661336452381136,5.6441111726341635,5.626885892887191,1.1536833192209928,1
2020-04-29 13:00:00-04:00,1.0498729351969502,72.64704123147081,0.46616696390518597,1.6438079027146926,5.686475164691549,5.665843809626319,5.645212454561088,7.191424977669199,0
2020-05-01 11:00:00-04:00,0.9957750198045947,36.76538305374424,0.6529061291737123,0.14023706878423584,5.694989574588573,5.67396372767458,5.652937880760587,1.2772029967891487,1
2020-05-08 11:00:00-04:00,1.1196698762035764,65.1351058018584,0.24175171328192957,0.575668631619382,5.677435364811248,5.665520993869363,5.6536066229274775,0.6004762397763775,0
2020-05-13 11:00:00-04:00,1.026564344746163,28.12690966978823,0.3426251946404806,-0.4331207101547449,5.694004392218982,5.676835265076251,5.65966613793352,-1.559846095185275,0
2020-05-14 11:00:00-04:00,1.0390817163159334,33.875168573025434,0.8539350208666976,-1.8324883002688146,5.701314095175878,5.66273571616261,5.624157337149342,-2.375222350109868,1
2020-05-18 10:00:00-04:00,1.0932377049180326,68.68353510337646,1.0869195114039292,0.12121550234527764,5.672486069065737,5.649700136360123,5.6269142036545094,0.5725845162174995,1
2020-05-26 11:00:00-04:00,1.0940325497287524,69.30321910749433,0.242283922930537,0.6964980615122566,5.706620656544068,5.693397021133292,5.680173385722515,5.613283718317773,1
2020-06-03 10:00:00-04:00,1.1223709369024857,73.93528073254694,0.004555966446985884,0.9825597162129258,5.739265919121123,5.725102951633852,5.710939984146582,3.522439738979885,1
2020-06-05 11:00:00-04:00,1.1175020542317173,79.53890933634024,0.32485433420153564,1.5531278329501865,5.765045310497157,5.744242942693954,5.723440574890751,4.559240778788774,0
2020-06-11 11:00:00-04:00,1.0271197007481299,29.18356748274535,0.8436000023424944,-0.4255705017817157,5.793762847754423,5.7709215393444655,5.748080230934508,-0.882655026319168,0
2020-06-11 16:00:00-04:00,0.9911743074282913,20.500665039997386,1.0345328980604758,-2.581586105761848,5.806292012756158,5.7561000861431575,5.705908159530157,-3.4620078360845183,0
2020-06-12 11:00:00-04:00,1.0049516623437869,31.94530769011545,1.6060905724105263,-2.658357821858861,5.803297597079525,5.7507022214769625,5.6981068458744,-2.6277654332914593,1
2020-06-16 11:00:00-04:00,1.0575962386129885,56.59252513083041,2.3201624910903336,-0.43652599299034966,5.746797428639495,5.721899684272997,5.697001939906499,-2.6814911706997906,0
2020-06-26 12:00:00-04:00,1.0447284345047922,33.68717296074706,0.7991882664644967,-1.1717441876292898,5.747754001829516,5.726080044949989,5.704406088070463,-3.078307252337645,1
2020-07-01 11:00:00-04:00,1.077715044835603,61.75016661622025,0.3714815480961376,0.5875472215661638,5.742625028657004,5.722818452173761,5.7030118756905175,-1.5849777211966778,1
2020-07-06 12:00:00-04:00,1.109273903666427,67.29036085383339,0.3367315256364295,1.4295488998109498,5.763446921657452,5.746308637428365,5.729170353199279,3.954505111600549,1
2020-07-20 13:00:00-04:00,1.1834078893859292,65.04508494789854,-0.16989377061778144,0.5742067887161503,5.782015134931237,5.775671658357687,5.769328181784136,1.8749606100712315,1
2020-08-05 10:00:00-04:00,1.2330306960657156,73.9126256080068,-0.1863075590685946,0.9224023498861182,5.811369961000644,5.795779703843616,5.780189446686587,2.8946879067749256,1
2020-08-18 14:00:00-04:00,1.2758298270219728,60.679645384031275,-0.5776823892569364,0.2633697210717015,5.829178853908018,5.8246847748963075,5.820190695884597,0.9685879477856589,1
2020-08-26 13:00:00-04:00,1.2639524245196707,84.83369137922035,-0.6060676767374829,1.0347261493960582,5.85196356312185,5.840666395213433,5.829369227305016,2.34226256364844,1
2020-09-03 14:00:00-04:00,1.1345277862131795,32.66617921794669,0.5719940479497526,-0.24390799189882686,5.886917749317174,5.86677992429439,5.846642099271605,-0.5754236556664845,0
2020-09-04 12:00:00-04:00,1.1326243353143572,35.80918185912994,1.4202370628094279,-1.7793697551530627,5.8959180958919255,5.85969640069183,5.823474705491735,-2.544434585992726,0
2020-09-11 15:00:00-04:00,1.1639835267690004,42.69979446472808,1.1361308595703647,-1.4278725467251308,5.844342443515308,5.824700398251513,5.805058352987717,-5.105888356533323,1
2020-09-15 11:00:00-04:00,1.18622848200313,58.877176895616415,0.7907809411628822,0.1250855850574721,5.840009024138422,5.822557284712242,5.805105545286062,0.6659987033653704,0
