Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2008-01-02T15:00:00Z,SPY,109.242312704,913,Market,Filled,99738.231498752,Warning: No quote information available at 01/02/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-01-04T16:00:00Z,SPY,105.675854976,-913,Market,Filled,-96482.055593088,Liquidated - Warning: No quote information available at 01/04/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-01-04T17:00:00Z,SPY,105.958788992,910,Market,Filled,96422.49798272,Warning: No quote information available at 01/04/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-01-15T21:00:00Z,SPY,102.288092416,-910,Market On Open,Filled,-93082.16409856,Liquidated 
2008-01-16T15:00:00Z,SPY,102.332766208,910,Market,Filled,93122.81724928,Warning: No quote information available at 01/16/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-01-17T21:00:00Z,SPY,99.905490176,-910,Market On Open,Filled,-90913.99606016,Liquidated 
2008-01-18T15:00:00Z,SPY,99.592773632,912,Market,Filled,90828.609552384,Warning: No quote information available at 01/18/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-01-22T15:00:00Z,SPY,95.698708096,-912,Market,Filled,-87277.221783552,Liquidated - Warning: No quote information available at 01/22/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-01-22T16:00:00Z,SPY,97.120823808,899,Market,Filled,87311.620603392,Warning: No quote information available at 01/22/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-01-24T15:00:00Z,SPY,100.195869824,-899,Market,Filled,-90076.086971776,Liquidated - Warning: No quote information available at 01/24/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-01-24T16:00:00Z,SPY,99.741686272,903,Market,Filled,90066.742703616,Warning: No quote information available at 01/24/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-01-30T20:00:00Z,SPY,102.801841024,-903,Market,Filled,-92830.062444672,Liquidated - Warning: No quote information available at 01/30/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-01-30T21:00:00Z,SPY,99.32473088,921,Market On Open,Filled,91478.07714048, 
2008-02-01T21:00:00Z,SPY,103.635751808,-921,Market On Open,Filled,-95448.527415168,Liquidated 
2008-02-04T15:00:00Z,SPY,103.241133312,937,Market,Filled,96736.941913344,Warning: No quote information available at 02/04/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-02-05T19:00:00Z,SPY,100.1437504,-937,Market,Filled,-93834.6941248,Liquidated - Warning: No quote information available at 02/05/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-02-05T20:00:00Z,SPY,100.121413504,937,Market,Filled,93813.764453248,Warning: No quote information available at 02/05/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-02-26T18:00:00Z,SPY,103.27091584,-937,Market,Filled,-96764.84814208,Liquidated - Warning: No quote information available at 02/26/2008 13:00:00 America/New_York, order filled using TradeBar data 
2008-02-26T19:00:00Z,SPY,102.928416768,940,Market,Filled,96752.71176192,Warning: No quote information available at 02/26/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-02-29T19:00:00Z,SPY,99.689566848,-940,Market,Filled,-93708.19283712,Liquidated - Warning: No quote information available at 02/29/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-02-29T20:00:00Z,SPY,99.630001792,941,Market,Filled,93751.831686272,Warning: No quote information available at 02/29/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-03-07T19:00:00Z,SPY,96.175228544,-941,Market,Filled,-90500.890059904,Liquidated - Warning: No quote information available at 03/07/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-03-07T20:00:00Z,SPY,96.562401408,937,Market,Filled,90478.970119296,Warning: No quote information available at 03/07/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-03-19T14:00:00Z,SPY,99.592773632,-937,Market,Filled,-93318.428893184,Liquidated - Warning: No quote information available at 03/19/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-03-19T15:00:00Z,SPY,99.369404672,939,Market,Filled,93307.870987008,Warning: No quote information available at 03/19/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-04-01T20:00:00Z,SPY,102.554898292,-939,Market On Open,Filled,-96299.049496188,Liquidated 
2008-04-02T14:00:00Z,SPY,102.1358793,943,Market,Filled,96314.1341799,Warning: No quote information available at 04/02/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-05-01T19:00:00Z,SPY,105.211179402,-943,Market,Filled,-99214.142176086,Liquidated - Warning: No quote information available at 05/01/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-05-01T20:00:00Z,SPY,106.498166306,941,Market On Open,Filled,100214.77449395, 
2008-06-06T20:00:00Z,SPY,102.405248652,-941,Market On Open,Filled,-96363.338981532,Liquidated 
2008-06-09T14:00:00Z,SPY,102.480073472,930,Market,Filled,95306.46832896,Warning: No quote information available at 06/09/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-06-20T18:00:00Z,SPY,99.156438822,-930,Market,Filled,-92215.48810446,Liquidated - Warning: No quote information available at 06/20/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-06-20T19:00:00Z,SPY,98.720288856,934,Market,Filled,92204.749791504,Warning: No quote information available at 06/20/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-07-01T14:00:00Z,SPY,95.554441689,-934,Market,Filled,-89247.848537526,Liquidated - Warning: No quote information available at 07/01/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-07-01T15:00:00Z,SPY,96.246265773,927,Market,Filled,89220.288371571,Warning: No quote information available at 07/01/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-07-10T19:00:00Z,SPY,93.155616876,-927,Market,Filled,-86355.256844052,Liquidated - Warning: No quote information available at 07/10/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-07-10T20:00:00Z,SPY,93.185696184,916,Market On Open,Filled,85358.097704544, 
2008-07-15T14:00:00Z,SPY,91.057585143,-916,Market,Filled,-83408.747990988,Liquidated - Warning: No quote information available at 07/15/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-07-15T15:00:00Z,SPY,91.035025662,928,Market,Filled,84480.503814336,Warning: No quote information available at 07/15/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-07-17T14:00:00Z,SPY,94.095595251,-928,Market,Filled,-87320.712392928,Liquidated - Warning: No quote information available at 07/17/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-07-17T15:00:00Z,SPY,93.794802171,930,Market,Filled,87229.16601903,Warning: No quote information available at 07/17/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-07-23T15:00:00Z,SPY,96.682415739,-930,Market,Filled,-89914.64663727,Liquidated - Warning: No quote information available at 07/23/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-07-23T16:00:00Z,SPY,96.32898387,934,Market,Filled,89971.27093458,Warning: No quote information available at 07/23/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-07-28T19:00:00Z,SPY,93.185696184,-934,Market,Filled,-87035.440235856,Liquidated - Warning: No quote information available at 07/28/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-07-28T20:00:00Z,SPY,93.238334973,936,Market On Open,Filled,87271.081534728, 
2008-07-30T14:00:00Z,SPY,95.72739771,-936,Market,Filled,-89600.84425656,Liquidated - Warning: No quote information available at 07/30/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-07-30T15:00:00Z,SPY,95.900353731,931,Market,Filled,89283.229323561,Warning: No quote information available at 07/30/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-09-05T14:00:00Z,SPY,92.726986737,-931,Market,Filled,-86328.824652147,Liquidated - Warning: No quote information available at 09/05/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-09-05T15:00:00Z,SPY,91.990043691,939,Market,Filled,86378.651025849,Warning: No quote information available at 09/05/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-09-08T14:00:00Z,SPY,95.411564976,-939,Market,Filled,-89591.459512464,Liquidated - Warning: No quote information available at 09/08/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-09-08T15:00:00Z,SPY,95.013014145,943,Market,Filled,89597.272338735,Warning: No quote information available at 09/08/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-09-11T14:00:00Z,SPY,91.614052341,-943,Market,Filled,-86392.051357563,Liquidated - Warning: No quote information available at 09/11/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-09-11T15:00:00Z,SPY,92.538991062,933,Market,Filled,86338.878660846,Warning: No quote information available at 09/11/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-09-16T14:00:00Z,SPY,88.576042233,-933,Market,Filled,-82641.447403389,Liquidated - Warning: No quote information available at 09/16/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-09-16T15:00:00Z,SPY,90.260483481,916,Market,Filled,82678.602868596,Warning: No quote information available at 09/16/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-09-17T20:00:00Z,SPY,88.696359465,-916,Market On Open,Filled,-81245.86526994,Liquidated 
2008-09-18T14:00:00Z,SPY,89.117469777,911,Market,Filled,81186.014966847,Warning: No quote information available at 09/18/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-09-18T17:00:00Z,SPY,85.613230395,-911,Market,Filled,-77993.652889845,Liquidated - Warning: No quote information available at 09/18/2008 13:00:00 America/New_York, order filled using TradeBar data 
2008-09-18T18:00:00Z,SPY,88.245169845,884,Market,Filled,78008.73014298,Warning: No quote information available at 09/18/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-09-19T14:00:00Z,SPY,94.34310732,-884,Market,Filled,-83399.30687088,Liquidated - Warning: No quote information available at 09/19/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-09-19T15:00:00Z,SPY,93.5565366,891,Market,Filled,83358.8741106,Warning: No quote information available at 09/19/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-09-23T17:00:00Z,SPY,90.67496502,-891,Market,Filled,-80791.39383282,Liquidated - Warning: No quote information available at 09/23/2008 13:00:00 America/New_York, order filled using TradeBar data 
2008-09-23T18:00:00Z,SPY,90.01696836,898,Market,Filled,80835.23758728,Warning: No quote information available at 09/23/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-09-29T18:00:00Z,SPY,86.2958838,-898,Market,Filled,-77493.7036524,Liquidated - Warning: No quote information available at 09/29/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-09-29T19:00:00Z,SPY,85.60763442,905,Market,Filled,77474.9091501,Warning: No quote information available at 09/29/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-10-06T14:00:00Z,SPY,80.2831557,-905,Market,Filled,-72656.2559085,Liquidated - Warning: No quote information available at 10/06/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-10-06T15:00:00Z,SPY,78.9217833,920,Market,Filled,72608.040636,Warning: No quote information available at 10/06/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-10-07T20:00:00Z,SPY,73.741005,-920,Market On Open,Filled,-67841.7246,Liquidated 
2008-10-08T14:00:00Z,SPY,76.44106026,888,Market,Filled,67879.66151088,Warning: No quote information available at 10/08/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-10-08T17:00:00Z,SPY,74.09647446,-888,Market,Filled,-65797.66932048,Liquidated - Warning: No quote information available at 10/08/2008 13:00:00 America/New_York, order filled using TradeBar data 
2008-10-08T18:00:00Z,SPY,76.71333474,857,Market,Filled,65743.32787218,Warning: No quote information available at 10/08/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-10-09T15:00:00Z,SPY,73.52923596,-857,Market,Filled,-63014.55521772,Liquidated - Warning: No quote information available at 10/09/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-10-09T16:00:00Z,SPY,73.7031891,855,Market,Filled,63016.2266805,Warning: No quote information available at 10/09/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-10-09T20:00:00Z,SPY,65.85260826,-855,Market On Open,Filled,-56303.9800623,Liquidated 
2008-10-10T14:00:00Z,SPY,66.91901664,841,Market,Filled,56278.89299424,Warning: No quote information available at 10/10/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-10-10T16:00:00Z,SPY,64.87695804,-841,Market,Filled,-54561.52171164,Liquidated - Warning: No quote information available at 10/10/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-10-10T17:00:00Z,SPY,66.01143504,827,Market,Filled,54591.45677808,Warning: No quote information available at 10/10/2008 13:00:00 America/New_York, order filled using TradeBar data 
2008-10-10T20:00:00Z,SPY,71.0560761,-827,Market On Open,Filled,-58763.3749347,Liquidated 
2008-10-13T14:00:00Z,SPY,70.93506522,828,Market,Filled,58734.23400216,Warning: No quote information available at 10/13/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-10-13T19:00:00Z,SPY,73.14351378,-828,Market,Filled,-60562.82940984,Liquidated - Warning: No quote information available at 10/13/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-10-13T20:00:00Z,SPY,79.15624188,795,Market On Open,Filled,62929.2122946, 
2008-10-14T19:00:00Z,SPY,73.82419998,-795,Market,Filled,-58690.2389841,Liquidated - Warning: No quote information available at 10/14/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-10-14T20:00:00Z,SPY,73.71075228,745,Market On Open,Filled,54914.5104486, 
2008-10-15T15:00:00Z,SPY,71.94853134,-745,Market,Filled,-53601.6558483,Liquidated - Warning: No quote information available at 10/15/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-10-15T16:00:00Z,SPY,72.2661849,761,Market,Filled,54994.5667089,Warning: No quote information available at 10/15/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-10-15T20:00:00Z,SPY,68.98376478,-761,Market On Open,Filled,-52496.64499758,Liquidated 
2008-10-16T14:00:00Z,SPY,69.34679742,757,Market,Filled,52495.52564694,Warning: No quote information available at 10/16/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-10-16T15:00:00Z,SPY,66.41984676,-757,Market,Filled,-50279.82399732,Liquidated - Warning: No quote information available at 10/16/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-10-16T16:00:00Z,SPY,67.50894468,745,Market,Filled,50294.1637866,Warning: No quote information available at 10/16/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-10-16T20:00:00Z,SPY,69.61150872,-745,Market On Open,Filled,-51860.5739964,Liquidated 
2008-10-17T14:00:00Z,SPY,71.22246606,728,Market,Filled,51849.95529168,Warning: No quote information available at 10/17/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-10-17T18:00:00Z,SPY,73.83932634,-728,Market,Filled,-53755.02957552,Liquidated - Warning: No quote information available at 10/17/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-10-17T19:00:00Z,SPY,72.8334234,738,Market,Filled,53751.0664692,Warning: No quote information available at 10/17/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-10-22T14:00:00Z,SPY,69.51318738,-738,Market,Filled,-51300.73228644,Liquidated - Warning: No quote information available at 10/22/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-10-22T15:00:00Z,SPY,70.30732128,729,Market,Filled,51254.03721312,Warning: No quote information available at 10/22/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-10-23T14:00:00Z,SPY,67.84928778,-729,Market,Filled,-49462.13079162,Liquidated - Warning: No quote information available at 10/23/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-10-23T15:00:00Z,SPY,69.6568878,710,Market,Filled,49456.390338,Warning: No quote information available at 10/23/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-10-23T17:00:00Z,SPY,66.8206953,-710,Market,Filled,-47442.693663,Liquidated - Warning: No quote information available at 10/23/2008 13:00:00 America/New_York, order filled using TradeBar data 
2008-10-23T18:00:00Z,SPY,66.4803522,714,Market,Filled,47466.9714708,Warning: No quote information available at 10/23/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-10-23T20:00:00Z,SPY,63.53827518,-714,Market On Open,Filled,-45366.32847852,Liquidated 
2008-10-24T14:00:00Z,SPY,65.86017144,688,Market,Filled,45311.79795072,Warning: No quote information available at 10/24/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-10-28T20:00:00Z,SPY,70.79892798,-688,Market On Open,Filled,-48709.66245024,Liquidated 
2008-10-29T14:00:00Z,SPY,70.5644694,691,Market,Filled,48760.0483554,Warning: No quote information available at 10/29/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-10-31T16:00:00Z,SPY,72.9468711,-691,Market,Filled,-50406.2879301,Liquidated - Warning: No quote information available at 10/31/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-10-31T17:00:00Z,SPY,72.90149202,691,Market,Filled,50374.93098582,Warning: No quote information available at 10/31/2008 13:00:00 America/New_York, order filled using TradeBar data 
2008-11-04T16:00:00Z,SPY,75.64692636,-691,Market,Filled,-52272.02611476,Liquidated - Warning: No quote information available at 11/04/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-11-04T17:00:00Z,SPY,76.01752218,687,Market,Filled,52224.03773766,Warning: No quote information available at 11/04/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-11-05T19:00:00Z,SPY,73.63512048,-687,Market,Filled,-50587.32776976,Liquidated - Warning: No quote information available at 11/05/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-11-05T20:00:00Z,SPY,73.64268366,687,Market,Filled,50592.52367442,Warning: No quote information available at 11/05/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-11-06T15:00:00Z,SPY,71.29053468,-687,Market,Filled,-48976.59732516,Liquidated - Warning: No quote information available at 11/06/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-11-06T16:00:00Z,SPY,70.53421668,695,Market,Filled,49021.2805926,Warning: No quote information available at 11/06/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-11-11T15:00:00Z,SPY,67.71315054,-695,Market,Filled,-47060.6396253,Liquidated - Warning: No quote information available at 11/11/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-11-11T16:00:00Z,SPY,67.45600242,697,Market,Filled,47016.83368674,Warning: No quote information available at 11/11/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-11-12T20:00:00Z,SPY,65.27780658,-697,Market,Filled,-45498.63118626,Liquidated - Warning: No quote information available at 11/12/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-11-12T21:00:00Z,SPY,65.11141662,702,Market On Open,Filled,45708.21446724, 
2008-11-13T18:00:00Z,SPY,62.16177642,-702,Market,Filled,-43637.56704684,Liquidated - Warning: No quote information available at 11/13/2008 13:00:00 America/New_York, order filled using TradeBar data 
2008-11-13T19:00:00Z,SPY,64.42316724,674,Market,Filled,43421.21471976,Warning: No quote information available at 11/13/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-11-13T21:00:00Z,SPY,67.59970284,-674,Market On Open,Filled,-45562.19971416,Liquidated 
2008-11-14T15:00:00Z,SPY,68.57535306,664,Market,Filled,45534.03443184,Warning: No quote information available at 11/14/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-11-14T21:00:00Z,SPY,65.35343838,-664,Market On Open,Filled,-43394.68308432,Liquidated 
2008-11-17T15:00:00Z,SPY,65.64083922,661,Market,Filled,43388.59472442,Warning: No quote information available at 11/17/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-11-18T20:00:00Z,SPY,62.94078396,-661,Market,Filled,-41603.85819756,Liquidated - Warning: No quote information available at 11/18/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-11-18T21:00:00Z,SPY,64.96015302,639,Market On Open,Filled,41509.53777978, 
2008-11-19T21:00:00Z,SPY,60.55838226,-639,Market On Open,Filled,-38696.80626414,Liquidated 
2008-11-20T15:00:00Z,SPY,59.73399564,650,Market,Filled,38827.097166,Warning: No quote information available at 11/20/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-11-20T21:00:00Z,SPY,58.56926592,-650,Market On Open,Filled,-38070.022848,Liquidated 
2008-11-21T15:00:00Z,SPY,57.8205111,658,Market,Filled,38045.8963038,Warning: No quote information available at 11/21/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-11-21T21:00:00Z,SPY,61.95757056,-658,Market On Open,Filled,-40768.08142848,Liquidated 
2008-11-24T15:00:00Z,SPY,61.98782328,658,Market,Filled,40787.98771824,Warning: No quote information available at 11/24/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-11-24T19:00:00Z,SPY,63.96181326,-658,Market,Filled,-42086.87312508,Liquidated - Warning: No quote information available at 11/24/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-11-24T20:00:00Z,SPY,63.95425008,657,Market,Filled,42017.94230256,Warning: No quote information available at 11/24/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-11-26T18:00:00Z,SPY,66.01899822,-657,Market,Filled,-43374.48183054,Liquidated - Warning: No quote information available at 11/26/2008 13:00:00 America/New_York, order filled using TradeBar data 
2008-11-26T19:00:00Z,SPY,65.82991872,659,Market,Filled,43381.91643648,Warning: No quote information available at 11/26/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-11-28T18:00:00Z,SPY,66.14757228,-659,Market On Open,Filled,-43591.25013252,Liquidated 
2008-12-01T15:00:00Z,SPY,64.91477394,672,Market,Filled,43622.72808768,Warning: No quote information available at 12/01/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-01T21:00:00Z,SPY,63.10717392,-672,Market On Open,Filled,-42408.02087424,Liquidated 
2008-12-02T15:00:00Z,SPY,62.47942998,678,Market,Filled,42361.05352644,Warning: No quote information available at 12/02/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-02T21:00:00Z,SPY,63.10717392,-678,Market On Open,Filled,-42786.66391776,Liquidated 
2008-12-03T15:00:00Z,SPY,63.14498982,678,Market,Filled,42812.30309796,Warning: No quote information available at 12/03/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-03T16:00:00Z,SPY,65.18704842,-678,Market,Filled,-44196.81882876,Liquidated - Warning: No quote information available at 12/03/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-12-03T17:00:00Z,SPY,65.69378148,672,Market,Filled,44146.22115456,Warning: No quote information available at 12/03/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-12-03T19:00:00Z,SPY,63.70466514,-672,Market,Filled,-42809.53497408,Liquidated - Warning: No quote information available at 12/03/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-12-03T20:00:00Z,SPY,64.86183168,660,Market,Filled,42808.8089088,Warning: No quote information available at 12/03/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-12-05T16:00:00Z,SPY,62.85758898,-660,Market,Filled,-41486.0087268,Liquidated - Warning: No quote information available at 12/05/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-12-05T17:00:00Z,SPY,63.18280572,657,Market,Filled,41511.10335804,Warning: No quote information available at 12/05/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-12-05T20:00:00Z,SPY,65.70890784,-657,Market,Filled,-43170.75245088,Liquidated - Warning: No quote information available at 12/05/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-12-05T21:00:00Z,SPY,68.3711472,649,Market On Open,Filled,44372.8745328, 
2008-12-08T16:00:00Z,SPY,69.17284428,-649,Market,Filled,-44893.17593772,Liquidated - Warning: No quote information available at 12/08/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-12-08T17:00:00Z,SPY,68.42408946,638,Market,Filled,43654.56907548,Warning: No quote information available at 12/08/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-12-12T15:00:00Z,SPY,65.71647102,-638,Market,Filled,-41927.10851076,Liquidated - Warning: No quote information available at 12/12/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-12T16:00:00Z,SPY,66.20051454,633,Market,Filled,41904.92570382,Warning: No quote information available at 12/12/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-12-16T20:00:00Z,SPY,68.26526268,-633,Market,Filled,-43211.91127644,Liquidated - Warning: No quote information available at 12/16/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-12-16T21:00:00Z,SPY,68.7114903,622,Market On Open,Filled,42738.5469666, 
2008-12-19T21:00:00Z,SPY,67.592424735,-622,Market On Open,Filled,-42042.48818517,Liquidated 
2008-12-22T15:00:00Z,SPY,67.112072478,634,Market,Filled,42549.053951052,Warning: No quote information available at 12/22/2008 10:00:00 America/New_York, order filled using TradeBar data 
2009-01-02T16:00:00Z,SPY,69.780696128,-634,Market,Filled,-44240.961345152,Liquidated - Warning: No quote information available at 01/02/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-02T17:00:00Z,SPY,69.864567157,633,Market,Filled,44224.271010381,Warning: No quote information available at 01/02/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-01-12T15:00:00Z,SPY,67.394184121,-633,Market,Filled,-42660.518548593,Liquidated - Warning: No quote information available at 01/12/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-01-12T16:00:00Z,SPY,67.104447839,636,Market,Filled,42678.428825604,Warning: No quote information available at 01/12/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-14T15:00:00Z,SPY,64.794182222,-636,Market,Filled,-41209.099893192,Liquidated - Warning: No quote information available at 01/14/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-01-14T16:00:00Z,SPY,64.130838629,642,Market,Filled,41171.998399818,Warning: No quote information available at 01/14/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-20T20:00:00Z,SPY,62.125558572,-642,Market,Filled,-39884.608603224,Liquidated - Warning: No quote information available at 01/20/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-01-20T21:00:00Z,SPY,62.514415161,649,Market On Open,Filled,40571.855439489, 
2009-01-21T21:00:00Z,SPY,62.849899277,-649,Market On Open,Filled,-40789.584630773,Liquidated 
2009-01-22T15:00:00Z,SPY,62.834649999,638,Market,Filled,40088.506699362,Warning: No quote information available at 01/22/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-01-26T16:00:00Z,SPY,64.748434388,-638,Market,Filled,-41309.501139544,Liquidated - Warning: No quote information available at 01/26/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-26T17:00:00Z,SPY,64.443448828,641,Market,Filled,41308.250698748,Warning: No quote information available at 01/26/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-01-28T19:00:00Z,SPY,66.524975275,-641,Market,Filled,-42642.509151275,Liquidated - Warning: No quote information available at 01/28/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-01-28T20:00:00Z,SPY,66.776588362,638,Market,Filled,42603.463374956,Warning: No quote information available at 01/28/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-01-29T19:00:00Z,SPY,64.756059027,-638,Market,Filled,-41314.365659226,Liquidated - Warning: No quote information available at 01/29/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-01-29T20:00:00Z,SPY,64.870428612,637,Market,Filled,41322.463025844,Warning: No quote information available at 01/29/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-02-02T15:00:00Z,SPY,62.270426713,-637,Market,Filled,-39666.261816181,Liquidated - Warning: No quote information available at 02/02/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-02T16:00:00Z,SPY,62.666907941,633,Market,Filled,39668.152726653,Warning: No quote information available at 02/02/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-02-04T15:00:00Z,SPY,64.618815525,-633,Market,Filled,-40903.710227325,Liquidated - Warning: No quote information available at 02/04/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-04T16:00:00Z,SPY,64.878053251,631,Market,Filled,40938.051601381,Warning: No quote information available at 02/04/2009 11:00:00 America/New_York, order filled using TradeBar data 
